ལྡོག་པར་	turn back	To reverse course or abandon an undertaking
སྐྱེ་བ་གཞན་	other lives	Future rebirths or incarnations
གོམས་	habit	A settled or regular tendency or practice
སྡིག་	misdeeds	Wicked or evil actions
སྡུག་བསྔལ་	suffering	Physical or mental pain and distress
འཕེལ་བར་འགྱུར་	will increase	To become greater in size, amount, or degree
འབྲས་བུ་	result	A consequence, effect, or outcome of something
དུས་	time	A period or point of time
དམན་འགྱུར་	diminished	Reduced or lessened in size, importance, or intensity
སྒྲུབ་མི་འགྱུར་	unaccomplished	Not completed or achieved successfully
ལས་	acts	Actions or deeds performed
ཉོན་མོངས་	afflictions	Mental states that cloud the mind and cause suffering
ནུས་པ	ability	Capacity or power to do something
ང་རྒྱལ་	pride	A feeling of self-importance or superiority
བདག་ཉིད་	oneself	One's own self or person
ལས་ཀྱི་ང་རྒྱལ་	pride of action	Pride related to one's actions or deeds
ཉོན་མོངས་	afflictions	Mental states that cloud the mind and lead to unwholesome actions
འཇིག་རྟེན་	worldly	Relating to or characteristic of the ordinary world, as opposed to spiritual or religious matters
རང་དོན་	own good	One's personal benefit or welfare
འགྲོ་བ་	beings	Living creatures or sentient beings
བདག་	I/myself	Self or oneself
སྒྲུབ་པ་	accomplish	To achieve or complete successfully
གཞན་དག	Another	A person other than oneself
དམན་པའི་ལས	Menial work	Low-status or unskilled labor
བདག་ཉིད	Myself	One's own self
ང་རྒྱལ	Pride	A feeling of self-importance or superiority
མཆོག	Best	Of the highest quality or most desirable
སྦྲུལ་	snake	A long, legless reptile
ཁྭ་	crow	A large black bird
མཁའ་ལྡིང་	garuda	A mythical bird-like creature in Buddhist and Hindu traditions
ཉམ་ཆུང་	weak	Lacking strength or power
ལྟུང་བ་	downfall	A loss of power, status, or reputation
ཞུམ་བཅས་	disheartened	feeling discouraged or dispirited
རྩོལ་བ་	effort	exertion or attempt
ཕོངས་ལས་	privation	lack of the basic necessities of life
ཐར་བ་	freedom	the state of being free or unrestricted
ང་རྒྱལ་	pride	a feeling of deep pleasure or satisfaction derived from achievements
ཆེན་པོ་	great	of an extent, amount, or intensity considerably above average
སེམས་བརྟན་པ་	steadfast mind	A mind that is firm, unwavering, and resolute
ལྟུང་བ་	downfalls	Moral or spiritual failings or transgressions
གཞོམ་	vanquish	To defeat or overcome completely
ཁམས་གསུམ་	three realms	The three spheres of existence in Buddhist cosmology: desire realm, form realm, and formless realm
རྒྱལ་འདོད་	wish to triumph	The desire to be victorious or successful
བཞད་གད་	laughable	Something that is ridiculous or worthy of mockery
རྒྱལ་བ	Victor	One who has conquered or triumphed
སེང་གེ	Lion	A large wild cat of the genus Panthera, often used symbolically in Buddhist contexts
སྲས	Child	Offspring, particularly used for noble or important lineages
ང་རྒྱལ	Pride	A feeling of self-respect and personal worth
འགྲོ་	beings	Living creatures or entities
ང་རྒྱལ་	pride	Excessive self-esteem or conceit
བཅོམ་	subjugated	Brought under control or dominion
ཉོན་མོངས་	afflicted	Troubled or distressed
དགྲ་	foe	An enemy or adversary
དབང་	control	Power to influence or direct behavior
ཉོན་མོངས་	affliction	A disturbing emotion or mental state that causes suffering
ང་རྒྱལ་	pride	An inflated sense of one's personal status or accomplishments
ངན་འགྲོ་	lower realms	Unfortunate states of rebirth in Buddhist cosmology
མི་ཡི་དགའ་སྟོན་	feast of being human	The joyful experience or opportunity of human life
བྲན་	slave	A person who is the property of and wholly subject to another
གླེན་པ་	Foolish	Lacking intelligence or common sense
མི་སྡུག	Ugly	Unattractive or unpleasant in appearance
ཉམ་ཆུང་	Weak	Lacking strength or power
བརྙས་པ	Reviled	Criticized or despised
ང་རྒྱལ་	Pride	A feeling of self-respect and personal worth
དཀའ་ཐུབ་ཅན་	Ascetic	Practicing strict self-denial as a measure of personal and spiritual discipline
དམན་པ	Lowly	Low in status or importance
ང་རྒྱལ་	Pride	An inflated sense of one's personal status or accomplishments
དགྲ་	Enemy	A person who is actively opposed or hostile to someone or something
རྣམ་རྒྱལ་	Victorious	Having won a victory; triumphant
དཔའ་	Hero	A person who is admired or idealized for courage, outstanding achievements, or noble qualities
འགྲོ་	Beings	Living creatures or entities
རྒྱལ་བའི་འབྲས་བུ་	Result of victory	The outcome or consequence of winning or being successful
ཉོན་མོངས་	afflictions	Mental states that cloud the mind and manifest in unwholesome actions
སྲན་གཟུགས་	persevere	To continue in a course of action even in the face of difficulty
ཝ་	jackal	A wild canine native to Eurasia and Africa
སེང་གེ་	lion	A large cat native to Africa and parts of Asia
ཉོན་མོངས་ཚོགས་	hosts of afflictions	A collective term for multiple mental afflictions or negative emotions
གནས་སྐབས་	situation	a set of circumstances or state of affairs
རིགས་པ་	right	morally good, justified, or acceptable
སྤྱད་	act	do something
རྩེད་མོ་	play	engage in activity for enjoyment and recreation
བདེ་འབྲས་	pleasure that results	positive sensation or feeling
བྱ་བ་	actions	things done; deeds
ལས་	deeds	actions or work
ལས་	action	A deed or activity performed
ཞེན་བྱ་	be attached	To cling or adhere to something
མི་ངོམས་	unsatisfied	Not content or fulfilled
དགའ་བར་བྱ་	be delighted	To feel or show great pleasure
བདེ་བ་	happiness	A state of contentment or joy
གཏོལ་མེད་	uncertain	Not known or definite
ལས་	deed	an action or act performed
བདེ་	pleasure/happiness	a feeling of contentment or joy
སྤུ་གྲི་	razor	a sharp blade used for shaving
སྦྲང་རྩི་	honey	a sweet, sticky substance produced by bees
འདོད་པ་	desire	a strong feeling of wanting something
མི་ངོམས་	not sated	unsatisfied or not fulfilled
གླང་ཆེན་	elephant	A large mammal with a long trunk and tusks
མཚོ་	lake	A large body of water surrounded by land
འཇུག་	immerse/plunge	To enter or involve oneself deeply in something
ལས་	action/work	Something done or performed; a task or deed
སྟོབས་	strength	Physical or mental power; might
ཉམས་པ་	diminish	To become or cause to become less
དོར་བ་	put aside	To temporarily abandon or postpone something
ལེགས་པར་ཟིན་ན	Once it's well done	Completing a task successfully
ཕྱི་མ	next, later	Future or subsequent tasks
འཐབ་རྙིང་དགྲ	enemy	Adversary or opponent
གཡུལ་ངོར	in the thick of battle	In the midst of conflict or struggle
རལ་ཁ	blade	Sharp edge of a weapon
ཉོན་མོངས	afflictions	Mental disturbances or negative emotions
མཚོན	weapons	Instruments used for fighting
གཟུར་བྱ	evade	To avoid or escape from
གཞོམ་པར་བཏེག	strike hard	To attack or defeat forcefully
གཡུལ་	battle	A fight or conflict between armed forces
རལ་གྲི་	sword	A weapon with a long metal blade and a hilt with a hand guard
དྲན་པ་	mindfulness	The quality or state of being conscious or aware
དམྱལ་བ་	hell	A place regarded in various religions as a spiritual realm of evil and suffering
མཚོན་	weapon	A thing designed or used for inflicting bodily harm or physical damage
ཁྲག	blood	The red fluid that circulates in the arteries and veins of humans and other vertebrate animals
དུག	poison	A substance that is capable of causing illness or death when introduced into or absorbed by a living organism
ལུས	body	The physical structure of a person or animal
གླགས	chance	An opportunity or possibility
ཉེས་པ	wrongs	Morally bad or incorrect actions
སེམས	mind	The element of a person that enables them to be aware of the world and their experiences, to think, and to feel
