བདེ་གཤེགས་ཆོས་ཀྱི་སྐུ་མངའ་སྲས་བཅས་དང་། །ཕྱག་འོས་ཀུན་ལའང་གུས་པར་ཕྱག་འཚལ་ཏེ། །བདེ་གཤེགས་སྲས་ཀྱི་སྡོམ་ལ་འཇུག་པ་ནི། །ལུང་བཞིན་མདོར་བསྡུས་ནས་ནི་བརྗོད་པར་བྱ། །	I prostrate with respect to the sugatas, Who have the dharmakaya, and their offspring, And also to all worthy of veneration. I'll teach in brief, according to the scriptures, The way to enter the bodhisattva's vows.

Glossary:
ཇི་ལྟར་ཁྲག་ལ་བརྟེན་བཅས་ནས། །དུག་ནི་ལུས་ལ་ཁྱབ་འགྱུར་བ། །དེ་བཞིན་གླགས་ནི་རྙེད་པ་ན། །ཉེས་པས་སེམས་ལ་ཁྱབ་པར་འགྱུར། །	Just as a poison spreads throughout the body through the flow of blood, likewise if they can get a chance, your wrongs will spread throughout your mind.

Glossary:
ཁྲག	blood	The red fluid that circulates in the arteries and veins of humans and other vertebrate animals
དུག	poison	A substance that is capable of causing illness or death when introduced into or absorbed by a living organism
ལུས	body	The physical structure of a person or animal
གླགས	chance	An opportunity or possibility
ཉེས་པ	wrongs	Morally bad or incorrect actions
སེམས	mind	The element of a person that enables them to be aware of the world and their experiences, to think, and to feel
----------------------------------------------------------------------------------------------------
ཡུངས་མར་བཀང་བའི་སྣོད་བཀུར་ལ། །རལ་གྲི་ཐོགས་པས་དྲུང་བསྡད་དེ། །བོ་ན་གསོད་བསྡིགས་འཇིགས་པ་ལྟར། །བརྟུལ་ཞུགས་ཅན་གྱིས་དེ་བཞིན་སྒྲིམ། །	Practitioners should concentrate, as fearful as someone holding a bowl that brims with oil before a swordsman who threatens death if any spills.

Glossary:
ཡུངས་མར་	Mustard oil	A type of oil extracted from mustard seeds
སྣོད་	Bowl	A container for holding liquids or food
རལ་གྲི་	Sword	A weapon with a long, sharp blade
བརྟུལ་ཞུགས་ཅན་	Practitioner	A person who follows a spiritual or religious practice
སྒྲིམ་	Concentrate	To focus one's attention or efforts
----------------------------------------------------------------------------------------------------
ཉེས་པ་བྱུང་བ་རེ་རེ་ཞིང་། །བདག་ལ་སྨད་ནས་ཅི་ནས་ཀྱང་། །བདག་ལ་ཕྱིས་འདི་མི་འབྱུང་བ། །དེ་ལྟར་བྱ་ཞེས་ཡུན་རིང་བསམ། །	For every single wrong that occurs, chastise yourself and ponder long, "However I can, I'll make it so this never happens to me again."

Glossary:
ཉེས་པ་	wrong	A mistake or error; something done incorrectly
སྨད་	chastise	To criticize or scold severely
ཡུན་རིང་	long	For an extended period of time
བསམ་	ponder	To think about or consider deeply
----------------------------------------------------------------------------------------------------
ཇི་ལྟར་གནས་སྐབས་འདི་དག་ལ། །དྲན་པ་གོམས་པ་ཉིད་འགྱུར་ཞེས། །རྒྱུ་འདི་ཡིས་ནི་ཕྲད་པའམ། །རིགས་པའི་ལས་ནི་འདོད་པར་བྱ། །	In circumstances such as this, how shall I practice mindfulness? With that as cause, you should seek out a meeting and appropriate action.

Glossary:
གནས་སྐབས་	circumstances	a situation or condition at a particular time
དྲན་པ་	mindfulness	the quality or state of being conscious or aware of something
གོམས་པ་	practice	repeated exercise in or performance of an activity or skill so as to acquire or maintain proficiency in it
རྒྱུ་	cause	a person or thing that gives rise to an action, phenomenon, or condition
ཕྲད་པ་	meeting	an assembly of people for a particular purpose
རིགས་པའི་ལས་	appropriate action	a suitable or proper course of action in a given situation
----------------------------------------------------------------------------------------------------
ཅི་ནས་ལས་བྱེད་སྔོན་རོལ་ནས། །ཐམས་ཅད་ལ་ནི་མཐུ་ཡོད་པ། །དེ་ལྟར་བག་ཡོད་གཏམ་དྲན་ཏེ། །བདག་ཉིད་ལྡང་བ་ཡང་བར་བྱ། །	Before you act, no matter what, to have the strength for everything, recall the words on carefulness so that you will be light and nimble.

Glossary:
ལས་བྱེད་	act	To perform an action or deed
སྔོན་རོལ་	before	Prior to; in advance of
མཐུ་	strength	Power or ability to do something
བག་ཡོད་	carefulness	Attentiveness and caution in one's actions
གཏམ་	words	Spoken or written communication
དྲན་	recall	To bring back to mind; remember
ལྡང་བ་	nimble	Quick and light in movement
ཡང་བ་	light	Not heavy; of little weight
----------------------------------------------------------------------------------------------------
ཇི་ལྟར་རླུང་ནི་འགྲོ་བ་དང་། །འོང་བས་ཤིང་བལ་དབང་བསྒྱུར་བ། །དེ་བཞིན་སྤྲོ་བས་དབང་བསྒྱུར་ཏེ། །དེ་ལྟར་ན་ནི་འགྲུབ་པར་འགྱུར། །	As tufts of cotton are directed by wind as it moves to and fro, so, too, is all accomplished under direction of enthusiasm.

Glossary:
རླུང་	wind	Moving air in the atmosphere
ཤིང་བལ་	cotton	Soft, fluffy fiber that grows around the seeds of the cotton plant
སྤྲོ་བ་	enthusiasm	Intense and eager enjoyment, interest, or approval
དབང་བསྒྱུར་	direct/control	To manage or guide the actions of
འགྲུབ་པ་	accomplish	To succeed in doing or completing something
----------------------------------------------------------------------------------------------------
དེ་ལྟར་བརྩོན་འགྲུས་བསྐྱེད་ནས་ནི། །ཡིད་ནི་ཏིང་ངེ་འཛིན་ལ་བཞག །སེམས་ནི་རྣམ་པར་གཡེངས་པའི་མི། །ཉོན་མོངས་མཆི་བའི་ཕྲག་ན་གནས། །	After thus rousing diligence, settle your mind into samadhi. A person whose mind wanders perches between the fangs of the afflictions.

Glossary:
བརྩོན་འགྲུས་	diligence	Persistent effort or hard work
ཏིང་ངེ་འཛིན་	samadhi	Deep meditative concentration
སེམས་	mind	The faculty of consciousness and thought
རྣམ་པར་གཡེངས་པ་	wanders	To move or travel aimlessly
ཉོན་མོངས་	afflictions	Mental states that cloud the mind and cause suffering
----------------------------------------------------------------------------------------------------
ལུས་དང་སེམས་ནི་དབེན་པ་ཡིས། །རྣམ་པར་གཡེང་བ་མི་འབྱུང་ངོ་། །དེ་བས་འཇིག་རྟེན་སྤང་བྱ་ཞིང་། །རྣམ་པར་རྟོག་པ་ཡོངས་སུ་དོར། །	With solitude of body and mind, Distraction won't occur. So you should thus forsake the world And also give up discursive thoughts.

Glossary:
ལུས་	lü	body
སེམས་	sem	mind
དབེན་པ་	wenpa	solitude, isolation
རྣམ་པར་གཡེང་བ་	nampar yengwa	distraction
འཇིག་རྟེན་	jigten	world
སྤང་བྱ་	pangja	to be abandoned, to forsake
རྣམ་པར་རྟོག་པ་	nampar togpa	discursive thoughts, conceptual thinking
ཡོངས་སུ་དོར་	yongsu dor	to completely give up, to abandon entirely
----------------------------------------------------------------------------------------------------
ཆགས་པའི་ཕྱིར་དང་རྙེད་སོགས་ལ། །སྲེད་པས་འཇིག་རྟེན་མི་སྤོང་སྟེ། །དེ་བས་འདི་དག་ཡོངས་སྤོངས་ལ། །མཁས་པས་འདི་ལྟར་དཔྱད་པར་བྱ། །	You won't renounce the world if attached Or else if you crave goods and such. In order to abandon those, The wise should contemplate like this:

Glossary:
ཆགས་པ	attachment	A strong emotional connection or desire for something
རྙེད་སོགས	goods and such	Material possessions and similar things
སྲེད་པ	craving	An intense, often unhealthy desire for something
འཇིག་རྟེན	world	The physical and social environment in which people live
སྤོང་	renounce	To give up or abandon something, especially formally
མཁས་པ	wise	Having or showing experience, knowledge, and good judgment
དཔྱད་པར་བྱ	contemplate	To think deeply or carefully about something
----------------------------------------------------------------------------------------------------
