Word,Translation,Line,Verse
གསོ་བ་,healing,གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །,སེམས་ཅན་ཐམས་ཅད་ཕན་མཛད་པའི། །སངས་རྒྱས་གྲངས་མེད་འདས་གྱུར་ཀྱང་། །བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །
གསོ་བ་,cure,ཆོ་ག་ཤིན་ཏུ་འཇམ་པོ་ཡིས། །ནད་ཆེན་དཔག་མེད་གསོ་བར་མཛད། །,གསོ་དཔྱད་ཕལ་པ་འདི་འདྲ་བ། །སྨན་པ་མཆོག་གིས་མ་མཛད་དེ། །ཆོ་ག་ཤིན་ཏུ་འཇམ་པོ་ཡིས། །ནད་ཆེན་དཔག་མེད་གསོ་བར་མཛད། །
རྙེད་,found,།དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །
རྙེད་,obtained,འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས། །,འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས། །བདག་གིས་དགེ་གོམས་མ་བྱས་ན། །འདི་ལས་བསླུས་པ་གཞན་མེད་དེ། །འདི་ལས་རྨོངས་པའང་གཞན་མེད་དོ། །
རྙེད་,possessions,བདག་གི་རྙེད་དང་བཀུར་སྟི་དང་། །ལུས་དང་འཚོ་བ་མེད་བླ་ཞིང་། །,བདག་གི་རྙེད་དང་བཀུར་སྟི་དང་། །ལུས་དང་འཚོ་བ་མེད་བླ་ཞིང་། །དགེ་བ་གཞན་ཡང་ཉམས་བླ་ཡི། །སེམས་ནི་ནམས་ཀྱང་ཉམས་མི་བྱ། །
རྙེད་,gain,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །གཡོག་འཁོར་དོན་དུ་གཉེར་འདོད་པའམ། །བདག་སེམས་རིམ་གྲོ་འདོད་གྱུར་ན། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །
རྙེད་,obtains,གལ་ཏེ་དེས་དེ་ལས་རྙེད་དམ། །,གལ་ཏེ་དེས་དེ་ལས་རྙེད་དམ། །སྦྱིན་བདག་ཁྱིམ་ན་གནས་གྱུར་པ། །ཀུན་དུ་དེ་ཁྱོད་ལ་མེད་ན། །བྱིན་མ་བྱིན་རུང་དེས་ཅི་བྱ། །
ཟུག་རྔུ་,pain and suffering,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །
ཟུག་རྔུ་,resentment,ཞེ་སྡང་ཟུག་རྔུའི་སེམས་འཆང་ན། །,ཞེ་སྡང་ཟུག་རྔུའི་སེམས་འཆང་ན། །ཡིད་ནི་ཞི་བ་ཉམས་མི་མྱོང་། །དགའ་དང་བདེ་བའང་མི་འཐོབ་ལ། །གཉིད་མི་འོང་ཞིང་བརྟན་མེད་འགྱུར། །
ཟུག་རྔུ་,thorn,ཟུག་རྔུ་ཁོང་བརླག་གནོད་བསལ་ཕྱིར། །ལུས་རྨ་བཏོད་པའི་སྡུག་བསྔལ་བཞིན། །,བདག་གིས་བྱང་ཆུབ་སྒྲུབ་པ་ཡི། །སྡུག་བསྔལ་འདི་ནི་ཚོད་ཡོད་དེ། །ཟུག་རྔུ་ཁོང་བརླག་གནོད་བསལ་ཕྱིར། །ལུས་རྨ་བཏོད་པའི་སྡུག་བསྔལ་བཞིན། །
ཟུག་རྔུ་,pain,མ་ཡི་མངལ་གྱི་ཟུག་རྔུ་དང་།,འཇིགས་ལ་མི་འཇིགས་མ་བྱིན་དང་། །ཉམ་ཐག་བདེ་མ་བྱིན་ན་བདག །མ་ཡི་མངལ་གྱི་ཟུག་རྔུ་དང་། །སྡུག་བསྔལ་འབའ་ཞིག་བསྐྱེད་པར་ཟད། །
མི་བྱེད་,do not follow,བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །
མི་བྱེད་,do not,བདག་ལ་ཟ་བར་མི་བྱེད་ན། །,གཞན་དག་བདག་ལ་མི་དགའ་བ། །དེས་ནི་ཚེ་འདིའམ་ཚེ་གཞན་ལ། །བདག་ལ་ཟ་བར་མི་བྱེད་ན། །བདག་ནི་ཅི་ཕྱིར་དེ་མི་འདོད། །
གཡང་ས་,precipice,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
གཡང་ས་,abyss,དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
གཡང་ས་,precipices,དུག་དང་མེ་དང་གཡང་ས་དང་།,དམྱལ་སོགས་སྡུག་བསྔལ་བསམ་བྱས་ན། །འདོད་པ་རྣམས་ལ་མཚོན་དང་ནི། །དུག་དང་མེ་དང་གཡང་ས་དང་། །དགྲ་རྣམས་ཀྱིས་ཀྱང་དཔེར་མི་ཕོད། །
ཆུང་ངུ་,small,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
ཆུང་ངུ་,lesser,།ཆུང་ངུའི་ཕྱིར་ནི་ཆེ་མི་གཏང་།,སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ལ་སོགས། །གོང་ནས་གོང་དུ་ཁྱད་ཞུགས་སྤྱད། །ཆུང་ངུའི་ཕྱིར་ནི་ཆེ་མི་གཏང་། །གཙོ་ཆེར་གཞན་གྱི་དོན་བསམ་མོ། །
བག་ཡོད་,mindful,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
བག་ཡོད་,mindfully,།དེ་ལྟར་བག་ཡོད་གཏམ་དྲན་ཏེ།,ཅི་ནས་ལས་བྱེད་སྔོན་རོལ་ནས། །ཐམས་ཅད་ལ་ནི་མཐུ་ཡོད་པ། །དེ་ལྟར་བག་ཡོད་གཏམ་དྲན་ཏེ། །བདག་ཉིད་ལྡང་བ་ཡང་བར་བྱ། །
ལྷུང་བ་,fall,དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
ལྷུང་བ་,falls,ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །,གཤིན་རྗེའི་སྐྱེས་བུས་པགས་པ་མ་ལུས་བཤུས་པས་ཤིན་ཏུ་ཉམ་ཐག་ཅིང་། །རབ་ཏུ་ཚ་བའི་མེ་ཡིས་བཞུས་པའི་ཟངས་ཞུན་ལུས་ལ་བླུགས་གྱུར་ལ། །འབར་བའི་རལ་གྲི་མདུང་ཐུང་གིས་བསྣུན་ཤ་ཡི་དུམ་བུ་བརྒྱར་ལྷགས་ཤིང་། །ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །
ཡུན་རིང་,long,དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
ཡུན་རིང་,long time,ས་ཐོབ་པ་ལ་ཡུན་རིང་ཐོགས། །,དེ་ལྟར་ལྟུང་བ་སྟོབས་ལྡན་དང་། །བྱང་ཆུབ་སེམས་སྟོབས་ལྡན་པ་དག །འཁོར་བར་རེས་ཀྱིས་འདྲེ་བྱེད་ན། །ས་ཐོབ་པ་ལ་ཡུན་རིང་ཐོགས། །
གནས་པར་,remain,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །,གཡང་ས་ཐ་མལ་ཆུང་ངུ་ལའང་། །བག་ཡོད་གནས་པར་བྱ་དགོས་ན། །དཔག་ཚད་སྟོང་དུ་ལྷུང་བ་ཡི། །ཡུན་རིང་གཡང་སར་སྨོས་ཅི་དགོས། །
གནས་པར་,abide,ང་རྒྱལ་འདི་ལ་གནས་པར་བྱ། །,བདག་གིས་ཀུན་ལས་རྒྱལ་བྱ་སྟེ། །བདག་ལས་སུ་ཡང་རྒྱལ་མི་བྱ། །རྒྱལ་བ་སེང་གེའི་སྲས་བདག་གིས། །ང་རྒྱལ་འདི་ལ་གནས་པར་བྱ། །
གནས་པར་,dwell,ནམ་ཞིག་བདག་ནི་གནས་པར་འགྱུར། །,ས་ཕྱོགས་བདག་གིར་བཟུང་མེད་པ། །རང་བཞིན་གྱིས་ནི་ཡངས་རྣམས་སུ། །རང་དབང་སྤྱོད་ཅིང་ཆགས་མེད་པར། །ནམ་ཞིག་བདག་ནི་གནས་པར་འགྱུར། །
