Word,Translation,Line,Verse
སྐྲག་,fear,།སྐྲག་ནས་ཕྱོགས་བཞིར་འབྱེར་བྱེད་པ།,གང་ཞིག་མཐོང་ནས་གཤིན་རྗེ་ཡི། །ཕོ་ཉ་ལ་སོགས་སྡང་བ་རྣམས། །སྐྲག་ནས་ཕྱོགས་བཞིར་འབྱེར་བྱེད་པ། །རྡོ་རྗེ་ཅན་ལ་སྐྱབས་སུ་མཆི། །
སྐྲག་,frightened,རུས་གོང་ཉིད་དུ་མཐོང་ནས་ནི། །མི་འགུལ་ཡང་ནི་ཁྱོད་སྐྲག་ན། །,རུས་གོང་ཉིད་དུ་མཐོང་ནས་ནི། །མི་འགུལ་ཡང་ནི་ཁྱོད་སྐྲག་ན། །རོ་ལངས་བཞིན་དུ་འགའ་ཡིས་ཀྱང་། །བསྐྱོད་པར་གྱུར་ན་ཅིས་མི་འཇིགས། །
བཀའ་,word,སྔོན་ཆད་ཁྱེད་ཀྱི་བཀའ་ལས་འདས། །,སྔོན་ཆད་ཁྱེད་ཀྱི་བཀའ་ལས་འདས། །ད་ནི་འཇིགས་པ་ཆེ་མཐོང་ནས། །ཁྱེད་ལ་སྐྱབས་སུ་མཆི་ལགས་ཀྱིས། །འཇིགས་པ་མྱུར་དུ་བསལ་དུ་གསོལ། །
བཀའ་,words,བདག་ནི་དེ་ལ་མངོན་ཞེན་ནས། །བླ་མའི་བཀའ་དང་འགལ་བར་བྱས། །,སྔོན་ཆད་མྱོང་སྟེ་ཞིག་པ་ལས། །བདག་ལ་ལྷག་པ་ཅི་ཡོད་ན། །བདག་ནི་དེ་ལ་མངོན་ཞེན་ནས། །བླ་མའི་བཀའ་དང་འགལ་བར་བྱས། །
ཆེ་,great,ད་ནི་འཇིགས་པ་ཆེ་མཐོང་ནས། །,སྔོན་ཆད་ཁྱེད་ཀྱི་བཀའ་ལས་འདས། །ད་ནི་འཇིགས་པ་ཆེ་མཐོང་ནས། །ཁྱེད་ལ་སྐྱབས་སུ་མཆི་ལགས་ཀྱིས། །འཇིགས་པ་མྱུར་དུ་བསལ་དུ་གསོལ། །
ཆེ་,greater,།ཆུང་ངུའི་ཕྱིར་ནི་ཆེ་མི་གཏང་།,སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ལ་སོགས། །གོང་ནས་གོང་དུ་ཁྱད་ཞུགས་སྤྱད། །ཆུང་ངུའི་ཕྱིར་ནི་ཆེ་མི་གཏང་། །གཙོ་ཆེར་གཞན་གྱི་དོན་བསམ་མོ། །
མྱུར་དུ་,swiftly,འཇིགས་པ་མྱུར་དུ་བསལ་དུ་གསོལ། །,སྔོན་ཆད་ཁྱེད་ཀྱི་བཀའ་ལས་འདས། །ད་ནི་འཇིགས་པ་ཆེ་མཐོང་ནས། །ཁྱེད་ལ་སྐྱབས་སུ་མཆི་ལགས་ཀྱིས། །འཇིགས་པ་མྱུར་དུ་བསལ་དུ་གསོལ། །
མྱུར་དུ་,soon,དེ་ལྟར་བྱས་ན་སེམས་ཅན་གྱི། །བསམ་པ་མྱུར་དུ་རྫོགས་པར་འགྱུར། །,དམ་པའི་ཆོས་ནི་སྤྱོད་པའི་ལུས། །ཕྲན་ཚེགས་ཆེད་དུ་གནོད་མི་བྱ། །དེ་ལྟར་བྱས་ན་སེམས་ཅན་གྱི། །བསམ་པ་མྱུར་དུ་རྫོགས་པར་འགྱུར། །
མྱུར་དུ་,quickly,དམྱལ་བའི་འཇིགས་དྲན་མྱུར་དུ་བླང་། །,གཡུལ་དུ་རལ་གྲི་ལྷུང་གྱུར་ན། །འཇིགས་པས་མྱུར་དུ་ལེན་པ་ལྟར། །དེ་བཞིན་དྲན་པའི་མཚོན་ཤོར་ན། །དམྱལ་བའི་འཇིགས་དྲན་མྱུར་དུ་བླང་། །
འཇིགས་,fear,ཐ་མལ་ནད་ཀྱིས་འཇིགས་ན་ཡང་། །སྨན་པའི་ངག་བཞིན་བྱ་དགོས་ན། །,ཐ་མལ་ནད་ཀྱིས་འཇིགས་ན་ཡང་། །སྨན་པའི་ངག་བཞིན་བྱ་དགོས་ན། །འདོད་ཆགས་ལ་སོགས་ཉེས་པ་བརྒྱའི། །ནད་ཀྱིས་རྟག་བཏབ་སྨོས་ཅི་དགོས། །
འཇིགས་,fearfully,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་།,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་། །དེས་ན་སངས་རྒྱས་རྗེས་དྲན་པའང་། །དེ་ལ་ཡང་དང་ཡང་དུ་འབྱུང་། །
འཇིགས་,danger,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །འདི་ལྟར་སྦྱིན་པའི་དུས་དག་ཏུ། །ཚུལ་ཁྲིམས་བཏང་སྙོམས་བྱ་བར་གསུངས། །
འཇིགས་,terror,ཚེ་འདིར་འཇིགས་དང་ལྡན་གྱུར་ན། །,ཁྱོད་ནི་ཉ་གསོན་འགྲེ་བ་ལྟའི། །ཚེ་འདིར་འཇིགས་དང་ལྡན་གྱུར་ན། །སྡིག་བྱས་དམྱལ་བ་མི་བཟད་པའི། །སྡུག་བསྔལ་རྣམས་ནི་སྨོས་ཅི་དགོས། །
འཇིགས་,afraid,འོན་ཏེ་རྐང་ལག་ལ་སོགས་པ། །བཏང་དགོས་བདག་ནི་འཇིགས་ཤེ་ན།,འོན་ཏེ་རྐང་ལག་ལ་སོགས་པ། །བཏང་དགོས་བདག་ནི་འཇིགས་ཤེ་ན། །ལྕི་དང་ཡང་བ་མ་དཔྱད་པར། །རྨོངས་པས་བདག་ནི་འཇིགས་པར་ཟད། །
འཇིགས་,scared,རོ་ལངས་བཞིན་དུ་འགའ་ཡིས་ཀྱང་། །བསྐྱོད་པར་གྱུར་ན་ཅིས་མི་འཇིགས། །,རུས་གོང་ཉིད་དུ་མཐོང་ནས་ནི། །མི་འགུལ་ཡང་ནི་ཁྱོད་སྐྲག་ན། །རོ་ལངས་བཞིན་དུ་འགའ་ཡིས་ཀྱང་། །བསྐྱོད་པར་གྱུར་ན་ཅིས་མི་འཇིགས། །
སྨན་པ་,doctors,ཐ་མལ་ནད་ཀྱིས་འཇིགས་ན་ཡང་། །སྨན་པའི་ངག་བཞིན་བྱ་དགོས་ན། །,ཐ་མལ་ནད་ཀྱིས་འཇིགས་ན་ཡང་། །སྨན་པའི་ངག་བཞིན་བྱ་དགོས་ན། །འདོད་ཆགས་ལ་སོགས་ཉེས་པ་བརྒྱའི། །ནད་ཀྱིས་རྟག་བཏབ་སྨོས་ཅི་དགོས། །
སྨན་པ་,healer,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །,དེ་ལ་སྨན་པ་ཐམས་ཅད་མཁྱེན། །ཟུག་རྔུ་ཐམས་ཅད་འབྱིན་པ་ཡི། །བཀའ་ལྟར་མི་བྱེད་སེམས་པ་ནི། །ཤིན་ཏུ་གཏི་མུག་སྨད་པའི་གནས། །
སྨན་པ་,doctor,སྨན་དང་སྨན་པ་ཉིད་དག་དང་། །,འགྲོ་བ་ནད་པ་ཇི་སྲིད་དུ། །ནད་སོས་གྱུར་གྱི་བར་དུ་ནི། །སྨན་དང་སྨན་པ་ཉིད་དག་དང་། །དེ་ཡི་ནད་གཡོག་བྱེད་པར་ཤོག །
སྨན་པ་,physicians,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད།,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད། །དེ་བས་སྡུག་བསྔལ་མང་པོ་དག །གཞོམ་ཕྱིར་མི་བདེ་ཆུང་བཟོད་བྱ། །
གཅིག་,one,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །
གཅིག་,alone,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ།,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ། །འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན། །མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ། །
གཅིག་,single,གལ་ཏེ་སྡུག་བསྔལ་གཅིག་གིས་ནི། །སྡུག་བསྔལ་མང་པོ་མེད་འགྱུར་ན། །,གལ་ཏེ་སྡུག་བསྔལ་གཅིག་གིས་ནི། །སྡུག་བསྔལ་མང་པོ་མེད་འགྱུར་ན། །བརྩེ་དང་ལྡན་པས་སྡུག་བསྔལ་དེ། །རང་དང་གཞན་ལ་བསྐྱེད་བྱ་ཉིད། །
གསོ་བ་,cure,དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །
གསོ་བ་,succor,གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །,སེམས་ཅན་ཐམས་ཅད་ཕན་མཛད་པའི། །སངས་རྒྱས་གྲངས་མེད་འདས་གྱུར་ཀྱང་། །བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །
རྙེད་,obtained,ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །,དེ་གཅིག་གིས་ཀྱང་འཛམ་གླིང་ན། །གནས་པའི་མི་ཀུན་བརླག་བྱེད་ལ། །དེ་དག་གསོ་བའི་སྨན་གཞན་ནི། །ཕྱོགས་རྣམས་ཀུན་ནས་མི་རྙེད་ན། །
རྙེད་,gained,འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས། །,འདི་འདྲའི་དལ་བ་རྙེད་གྱུར་ནས། །བདག་གིས་དགེ་གོམས་མ་བྱས་ན། །འདི་ལས་བསླུས་པ་གཞན་མེད་དེ། །འདི་ལས་རྨོངས་པའང་གཞན་མེད་དོ། །
